113,1911,0
113,656,0
113,2352,0
113,1609,0
113,79,0
113,1854,0
114,306,1
115,1051,1
115,1271,1
115,2387,0
116,994,1
116,386,1
116,717,1
116,2030,1
116,885,1
116,1113,1
116,2772,0
116,1287,0
116,1754,0
116,418,0
116,1304,0
116,1678,0
116,2464,0
116,1958,0
117,100,1
117,1289,1
117,1898,1
117,1271,1
117,2136,1
117,1276,1
117,1821,0
117,1837,0
118,2675,1
118,758,1
118,1934,0
118,1783,0
118,1243,0
119,1537,1
119,1320,1
119,478,1
119,384,0
119,2409,0
119,886,0
119,1866,0
119,975,0
119,667,0
119,1638,0
119,860,0
119,1679,0
120,2760,1
120,680,0
121,2695,0
122,1154,0
123,1321,1
123,2557,1
123,323,0
123,1406,0
123,718,0
124,2426,0
124,2747,0
125,2704,1
125,1840,1
125,2789,0
126,1985,1
126,2513,1
126,2175,1
126,90,0
126,893,0
126,57,0
126,1143,0
126,95,0
126,1812,0
129,1571,0
130,1870,0
131,2562,1
131,704,1
131,1411,0
131,1228,0
132,361,0
133,452,0
134,2271,1
134,131,1
134,1608,1
134,2601,1
134,306,1
134,21,1
134,2167,1
134,2426,1
134,1391,0
134,136,0
134,1830,0
134,1094,0
134,858,0
134,439,0
134,869,0
134,734,0
135,672,1
135,16,0
136,1427,1
136,470,1
136,2363,0
136,1043,0
138,2048,1
138,2051,1
138,3,1
138,2054,1
138,11,1
138,23,1
138,31,1
138,2083,1
138,2085,1
138,40,1
138,2091,1
138,45,1
138,49,1
138,52,1
138,55,1
138,2105,1
138,2119,1
138,2121,1
138,76,1
138,77,1
138,86,1
138,2134,1
138,2136,1
138,87,1
138,2155,1
138,2161,1
138,115,1
138,119,1
138,2167,1
138,2171,1
138,2179,1
138,148,1
138,156,1
138,2210,1
138,2217,1
138,2224,1
138,178,1
138,194,1
138,195,1
138,2247,1
138,203,1
138,2253,1
138,2282,1
138,237,1
138,2290,1
138,259,1
138,270,1
138,275,1
138,2325,1
138,2333,1
138,295,1
