2792	1515
2792	1653
2792	1985
2792	2744
2792	1099
2792	935
2792	2568
2792	2224
2792	2466
2792	1053
2792	2682
2792	2626
2792	1470
2792	2331
2792	1644
2792	2720
2792	2443
2792	382
2792	989
2792	2785
2792	1702
2792	2692
2792	2154
2792	501
2792	1013
2792	2705
2792	2697
2792	1240
2792	2036
2792	2682
2792	2546
2792	2087
2792	736
2792	1339
2792	1288
2792	708
2792	2363
2792	246
2792	1930
2792	1997
2792	2718
2792	1640
2792	1589
2792	1076
2792	294
2792	261
2792	1056
2792	2312
2792	2365
2792	2443
2792	2720
2792	178
2792	2268
2792	2217
2792	2091
2792	1449
2792	1783
2792	298
2792	1829
2792	1742
2792	2576
2792	1175
2792	2041
2792	40
2792	1020
2792	382
2792	816
2792	1984
2792	1467
2792	1046
2792	1663
2792	2167
2792	1653
2792	201
2792	1892
2792	1833
2792	1246
2792	2546
2792	2682
2792	1663
2792	1726
2792	2168
2792	2023
2792	1427
2792	259
2792	2260
2792	690
2792	2494
2792	1152
2792	748
2792	2559
2792	1431
2792	1114
2792	403
2792	1145
2792	1658
2792	2520
2792	1782
2792	1191
2792	935
2792	2091
2792	1568
2792	281
2792	1611
2792	1566
2792	2518
2792	1537
2792	2705
2792	3
2792	2443
2792	1286
2792	1728
2792	864
2792	2307
2792	767
2792	1603
2792	1696
2792	2539
2792	665
2792	919
2792	1960
2792	2058
2792	1940
2792	1235
2792	864
2792	1773
2792	767
2792	9
2792	1725
2793	1320
2793	1320
2793	1611
2793	758
2793	748
2793	2285
2793	1611
2793	295
2793	609
2793	1320
2792	1821
2792	1047
2792	1449
2793	508
2793	22
2793	1566
2793	612
2793	1611
2793	224
2793	294
2793	501
2793	1611
2793	1320
2793	748
2793	1427
2793	413
2792	1654
2793	2051
2793	2523
2793	2307
2793	2443
2793	1397
2793	631
2793	2495
2793	748
2793	1966
2793	336
2793	1611
2793	2407
2793	748
2793	1427
2793	625
2792	878
2793	3
2793	276
2793	2217
2793	406
2793	1112
2793	1237
2793	705
2793	443
2793	1427
2793	1840
2793	2785
2793	267
2793	837
2793	1840
2793	974
2793	1603
2793	2557
2793	464
2793	748
2792	1981
2793	2154
2793	2594
2793	2744
2793	2121
2793	301
2793	2036
2793	2175
2793	575
2793	745
2793	347
2793	758
2793	1825
2793	2257
2793	471
2793	484
2793	1255
2793	2764
2793	1427
2793	1892
2793	2722
2793	1894
2793	367
2792	2560
2792	1796
2792	2512
2793	2557
2793	2268
2793	1240
2793	2443
2793	964
2793	812
2793	1935
2793	936
2793	1526
2793	703
2793	181
2793	131
2793	1427
2793	10
2793	8
2793	294
2793	567
2793	1488
2793	924
2793	1912
2793	333
2793	933
2793	933
2793	2600
2793	655
2793	424
2793	748
2793	1611
2793	2426
2793	63
2793	153
2793	2426
2793	1128
2793	1756
2792	2546
2793	1051
2793	1576
2793	1611
2793	912
2793	654
2793	283
2793	1339
2793	2568
2793	612
2793	508
2793	347
2793	224
2793	1930
2793	1328
2793	1742
2793	7
2793	1047
2793	2458
2793	248
2793	2494
2793	575
2793	144
2793	347
2793	1451
2793	2133
2793	470
2792	640
2792	844
2792	1984
2792	1941
2792	1061
2792	2531
2793	392
2792	1594
2792	205
2792	492
2792	1567
2792	1766
2793	2133
2793	2443
2793	52
2793	516
2793	1255
2793	1893
2793	726
2793	1467
2793	1681
2793	1967
2793	989
2793	1146
2793	1653
2793	758
2793	1825
2793	1142
2793	1271
2793	343
2793	748
2793	2217
2793	2268
2793	609
2793	575
2793	2113
2793	878
2793	1840
2793	1458
2793	1051
2793	1449
2793	1271
2793	413
2793	188
2793	1009
2793	290
2793	2340
2793	664
2793	2557
2793	970
2793	615
2793	1449
2793	1692
2793	2098
2793	478
2793	1611
2793	1400
2793	572
2793	492
2793	35
2793	878
2793	1290
2793	382
2793	758
2793	2461
2793	2562
2793	2416
2793	281
2793	297
2793	2493
2793	2426
2793	1686
2793	2785
2793	2307
2793	2764
2793	672
2793	2523
2793	1892
2793	1164
2793	1973
2793	384
2793	2557
2793	2133
2793	1611
2793	1146
2793	1924
2793	1444
2793	2224
2793	37
2793	2739
2793	804
2793	2059
2793	1840
2793	628
2793	2443
2793	1290
2793	748
2793	726
2793	1427
2793	804
2793	2087
2793	2227
2793	1629
2793	1966
2793	470
2793	912
2793	129
2793	2215
2793	719
2793	2568
2793	1237
2793	2369
2793	1576
2793	972
2793	747
2793	2308
2793	864
2793	2485
2793	1035
2793	1903
2793	2268
2793	2257
2793	1088
2793	1427
2793	269
2792	619
2793	2217
2793	2268
2793	2268
2793	2227
2793	863
2793	131
2793	2271
2793	632
2793	2601
2793	933
2793	343
2793	2568
2793	1013
2793	1618
2793	1565
2793	1271
2793	1131
2793	2047
2793	1033
2793	1773
2793	2704
2793	575
2793	2215
2793	1896
2793	1385
2793	2217
2793	2611
2793	748
2793	2340
2793	354
2793	726
2793	2611
2793	1925
2793	181
2793	2675
2793	284
2793	2039
2793	632
2793	2783
2793	1145
2793	1855
2793	626
2793	133
2793	1773
2793	1077
2793	2159
2793	2624
2792	2333
2792	1367
2792	2442
2792	531
2792	1867
2793	2009
2793	1061
2793	9
2793	2683
2793	1663
2793	2601
2793	2135
2793	1726
2793	938
2793	4
2792	993
2792	2500
2792	781
2792	2798
2792	1574
2793	1728
2793	1932
2793	832
2793	1697
2793	2209
2793	1762
2793	800
2793	1663
2793	1509
2793	656
2793	2759
2793	244
2793	478
2793	2683
2793	2675
2793	2785
2793	857
2793	2744
2793	987
2793	748
2793	2594
2793	2385
2793	1320
2793	1271
2793	3
2793	784
2793	2755
2793	501
2793	261
2793	508
2793	1981
2793	2378
2792	2217
2793	2340
2793	416
2793	2443
2793	1424
2793	2
2793	1966
2793	1142
2793	1427
2793	748
2793	4
2793	1097
2793	1603
2793	2098
2793	1264
2793	528
2793	1877
2793	1979
2793	459
2793	115
2793	2443
2793	1033
2793	1026
2793	2523
2793	1352
2793	1524
2793	1930
2793	1038
2793	787
2793	1636
2793	2772
2793	1637
2793	2330
2793	1320
2793	1787
2793	1271
2793	2268
2793	1812
2792	987
2793	1367
2793	1300
2793	1346
2793	1894
2793	1069
2793	672
2793	1147
2793	1013
2793	585
2793	470
2792	2340
2793	38
2793	2675
2793	185
2793	2279
2793	23
2793	1725
2793	758
2793	1168
2793	1096
2793	2648
2793	2633
2793	1196
2793	2754
2793	2046
2793	1914
2793	1410
2793	449
2793	585
2793	2450
2793	1570
2793	1264
2793	682
2793	757
2793	2224
2793	1855
2793	1096
2793	1892
2793	41
2793	832
2793	1147
2793	1449
2793	2722
2793	2113
2793	821
2793	524
2793	571
2793	1500
2793	2611
2793	1855
2793	986
2793	23
2793	294
2793	1367
2793	1271
2793	1145
2793	989
2793	1946
2793	748
2793	2088
2793	2134
2793	2439
2793	2737
2793	400
2793	58
2793	2468
2793	758
2793	1825
2793	508
2793	2781
2793	1381
2793	1320
2793	2113
2793	2340
2793	1480
2793	832
2793	1930
2793	1840
2793	2728
2793	2510
2793	522
2793	1097
2793	1985
2793	2783
2793	2675
2793	1773
2793	1631
2793	1168
2793	683
2793	1498
2793	1938
